word_s	pos_s	word_d	pos_d	rule_id	der_type
кубический	adj	кубатура	noun	rule327(adj + ур(а)/атур(а) -> noun)	SFX
гордый	adj	гордыня	noun	rule327(adj + |и|н(я) -> noun)	SFX
горький	adj	горечь	noun	rule458(adj + 0f3 -> noun)	SFX
мелкий	adj	мелочь	noun	rule458(adj + 0f3 -> noun)	SFX
тёмный	adj	темень	noun	rule458(adj + 0f3 -> noun)	SFX
разный	adj	рознь	noun	rule458(adj + 0f3 -> noun)	SFX
неликвидированный	adj	неликвид	noun	rule460(adj + 0m2 -> noun)	SFX
термоядерный	adj	термояд	noun	rule460(adj + 0m2 -> noun)	SFX
кибернетический	adj	кибер	noun	rule460(adj + 0m2 -> noun)	SFX
сухой	adj	суша	noun	rule462(adj + 0f1 -> noun)	0SFX
крутой	adj	круча	noun	rule462(adj + 0f1 -> noun)	0SFX
толстый	adj	толща	noun	rule462(adj + 0f1 -> noun)	0SFX
густой	adj	гуща	noun	rule462(adj + 0f1 -> noun)	0SFX
скверный	adj	скверна	noun	rule462(adj + 0f1 -> noun)	0SFX
второй	adj	втора	noun	rule462(adj + 0f1 -> noun)	0SFX
равный	adj	ровня	noun	rule462(adj + 0f1 -> noun)	0SFX
скаредный	adj	скареда	noun	rule462(adj + 0f1 -> noun)	0SFX
тёмный	adj	тьма	noun	rule462(adj + 0f1 -> noun)	0SFX
гнать	verb	гонитель	noun	rule211(verb + тель -> noun)	SFX
двигать	verb	движитель	noun	rule211(verb + тель -> noun)	SFX
сказывать	verb	сказитель	noun	rule211(verb + тель -> noun)	SFX
повелевать	verb	повелитель	noun	rule211(verb + тель -> noun)	SFX
воевать	verb	воитель	noun	rule211(verb + тель -> noun)	SFX
прихлебывать	verb	прихлебатель	noun	rule211(verb + тель -> noun)	SFX
блюсти	verb	блюститель	noun	rule211(verb + тель -> noun)	SFX
владеть	verb	властитель	noun	rule211(verb + тель -> noun)	SFX
мучиться	verb	мученик	noun	rule212(verb + ник/еник/енник/ик -> noun)	SFX
учиться	verb	ученик	noun	rule212(verb + ник/еник/енник/ик -> noun)	SFX
предшествовать	verb	предшественник	noun	rule212(verb + ник/еник/енник/ик -> noun)	SFX
путешествовать	verb	путешественник	noun	rule212(verb + ник/еник/енник/ик -> noun)	SFX
пищать	verb	пищик	noun	rule212(verb + ник/еник/енник/ик -> noun)	SFX
ныть	verb	нытик	noun	rule212(verb + ник/еник/енник/ик -> noun)	SFX
трудиться	verb	труженик	noun	rule212(verb + ник/еник/енник/ик -> noun)	SFX
вопить	verb	вопленник	noun	rule212(verb + ник/еник/енник/ик -> noun)	SFX
утонуть	verb	утопленник	noun	rule212(verb + ник/еник/енник/ик -> noun)	SFX
потакать	verb	потатчик	noun	rule213(verb + щик -> noun)	SFX
считать	verb	счётчик	noun	rule213(verb + щик -> noun)	SFX
подбирать	verb	подборщик	noun	rule213(verb + щик -> noun)	SFX
набить	verb	набойщик	noun	rule213(verb + щик -> noun)	SFX
снимать	verb	съемщик	noun	rule213(verb + щик -> noun)	SFX
трясти	verb	трясильщик	noun	rule214(verb + льщик -> noun)	SFX
прясть	verb	прядильщик	noun	rule214(verb + льщик -> noun)	SFX
плести	verb	плетельщик	noun	rule214(verb + льщик -> noun)	SFX
стричь	verb	стригальщик	noun	rule214(verb + льщик -> noun)	SFX
платить	verb	плательщик	noun	rule214(verb + льщик -> noun)	SFX
молиться	verb	молельщик	noun	rule214(verb + льщик -> noun)	SFX
складывать	verb	складальщик	noun	rule214(verb + льщик -> noun)	SFX
жать	verb	жнец	noun	rule216(verb + ец/нец/енец/омец -> noun)	SFX
шить	verb	швец	noun	rule216(verb + ец/нец/енец/омец -> noun)	SFX
петь	verb	певец	noun	rule216(verb + ец/нец/енец/омец -> noun)	SFX
бить	verb	боец	noun	rule216(verb + ец/нец/енец/омец -> noun)	SFX
читать	verb	чтец	noun	rule216(verb + ец/нец/енец/омец -> noun)	SFX
гнать	verb	гонец	noun	rule216(verb + ец/нец/енец/омец -> noun)	SFX
сорваться	verb	сорванец	noun	rule216(verb + ец/нец/енец/омец -> noun)	SFX
падать	verb	паданец	noun	rule216(verb + ец/нец/енец/омец -> noun)	SFX
стлаться	verb	стланец	noun	rule216(verb + ец/нец/енец/омец -> noun)	SFX
шлёпать	verb	шлёпанец	noun	rule216(verb + ец/нец/енец/омец -> noun)	SFX
остаться	verb	останец	noun	rule216(verb + ец/нец/енец/омец -> noun)	SFX
бежать	verb	беженец	noun	rule216(verb + ец/нец/енец/омец -> noun)	SFX
питаться	verb	питомец	noun	rule216(verb + ец/нец/енец/омец -> noun)	SFX
водить	verb	вожак	noun	rule218(verb + ак -> noun)	SFX
держать	verb	держак	noun	rule218(verb + ак -> noun)	SFX
лежать	verb	лежак	noun	rule218(verb + ак -> noun)	SFX
лизать	verb	лизак	noun	rule218(verb + ак -> noun)	SFX
резать	verb	резак	noun	rule218(verb + ак -> noun)	SFX
черпать	verb	черпак	noun	rule218(verb + ак -> noun)	SFX
тесак	verb	тесак	noun	rule218(verb + ак -> noun)	SFX
стоять	verb	стояк	noun	rule218(verb + ак -> noun)	SFX
торчать	verb	торчак	noun	rule218(verb + ак -> noun)	SFX
тонуть	verb	топляк	noun	rule218(verb + ак -> noun)	SFX
слушать	verb	слухач	noun	rule219(verb + ач -> noun)	SFX
есть	verb	едун	noun	rule220(verb + ун -> noun)	SFX
двигать	verb	движок	noun	rule221(verb + ок -> noun)	SFX
сажать	verb	садок	noun	rule221(verb + ок -> noun)	SFX
виться	verb	вилок	noun	rule221(verb + ок -> noun)	SFX
бить	verb	боек	noun	rule221(verb + ок -> noun)	SFX
рисовать	verb	рисунок	noun	rule221(verb + ок -> noun)	SFX
сеять	verb	севок	noun	rule221(verb + ок -> noun)	SFX
блокировать	verb	блокиратор	noun	rule224(verb + атор/итор -> noun)	SFX
инвестировать	verb	инвеститор	noun	rule224(verb + атор/итор -> noun)	SFX
экспедировать	verb	экспедитор	noun	rule224(verb + атор/итор -> noun)	SFX
репетировать	verb	репетитор	noun	rule224(verb + атор/итор -> noun)	SFX
дублировать	verb	дубликат	noun	rule227(verb + ат -> noun)	SFX
мазать	verb	мазилка	noun	rule228(verb + лк(а) -> noun)	SFX
тянуть	verb	тягло	noun	rule230(verb + л(а)/л(о) -> noun)	SFX
бить	verb	било	noun	rule230(verb + л(а)/л(о) -> noun)	SFX
мять	verb	мяло	noun	rule230(verb + л(а)/л(о) -> noun)	SFX
сидеть	verb	седло	noun	rule230(verb + л(а)/л(о) -> noun)	SFX
трепать	verb	трепло	noun	rule230(verb + л(а)/л(о) -> noun)	SFX
тесать	verb	тесло	noun	rule230(verb + л(а)/л(о) -> noun)	SFX
мазать	verb	мазила	noun	rule230(verb + л(а)/л(о) -> noun)	SFX
прихлёбывать	verb	прихлебала	noun	rule230(verb + л(а)/л(о) -> noun)	SFX
опахивать	verb	опахало	noun	rule230(verb + л(а)/л(о) -> noun)	SFX
дышать	verb	дыхало	noun	rule230(verb + л(а)/л(о) -> noun)	SFX
погрузить	verb	грузило	noun	rule230(verb + л(а)/л(о) -> noun)	SFX
стелить	verb	стелька	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
скрести	verb	скрёбка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
лить	verb	лейка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
заколоть	verb	заколка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
висеть	verb	висюлька	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
писать	verb	писулька	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
сосать	verb	сосулька	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
свистеть	verb	свистулька	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
нести	verb	несушка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
лежать	verb	лежанка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
делать	verb	делянка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
блестеть	verb	блестянка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
вязать	verb	вязанка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
запекать	verb	запеканка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
болеть	verb	болячка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
вертеть	verb	вертячка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
пить	verb	пиявка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
держать	verb	державка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
искать	verb	ищейка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
лазить	verb	лазейка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
жать	verb	жнейка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
трещать	verb	трещотка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
тенекать	verb	теньковка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
крыть	verb	крышка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
тянуть	verb	тянучка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
подать	verb	подачка	noun	rule231(verb + к/ушк(а)/шк(а) -> noun)	SFX
воевать	verb	вояка	noun	rule233(verb + ак(а) -> noun)	SFX
бить	verb	бояка	noun	rule233(verb + ак(а) -> noun)	SFX
задаваться	verb	задавака	noun	rule233(verb + ак(а) -> noun)	SFX
кричать	verb	крикуха	noun	rule234(verb + ух(а)/их(а) -> noun)	SFX
визжать	verb	визгуха	noun	rule234(verb + ух(а)/их(а) -> noun)	SFX
растерять	verb	растеряха	noun	rule235(verb + х(а)/ох(а) -> noun)	SFX
затерять	verb	затеряха	noun	rule235(verb + х(а)/ох(а) -> noun)	SFX
побирать	verb	побираха	noun	rule235(verb + х(а)/ох(а) -> noun)	SFX
завирать	verb	завироха	noun	rule235(verb + х(а)/ох(а) -> noun)	SFX
обирать	verb	обироха	noun	rule235(verb + х(а)/ох(а) -> noun)	SFX
побирать	verb	побироха	noun	rule235(verb + х(а)/ох(а) -> noun)	SFX
выпивать	verb	выпивоха	noun	rule235(verb + х(а)/ох(а) -> noun)	SFX
опивать	verb	опивоха	noun	rule235(verb + х(а)/ох(а) -> noun)	SFX
растерять	verb	растерёха	noun	rule235(verb + х(а)/ох(а) -> noun)	SFX
прясть	verb	пряха	noun	rule235(verb + х(а)/ох(а) -> noun)	SFX
сватать	verb	сваха	noun	rule235(verb + х(а)/ох(а) -> noun)	SFX
ткать	verb	ткаха	noun	rule235(verb + х(а)/ох(а) -> noun)	SFX
крыть	verb	крыша	noun	rule236(verb + ш(а)/уш(а) -> noun)	SFX
волочь	verb	волокуша	noun	rule236(verb + ш(а)/уш(а) -> noun)	SFX
ворожить	verb	ворожея	noun	rule238(verb + еj(а) -> noun)	SFX
жать	verb	жнея	noun	rule238(verb + еj(а) -> noun)	SFX
шить	verb	швея	noun	rule238(verb + еj(а) -> noun)	SFX
плакать	verb	плачея	noun	rule238(verb + еj(а) -> noun)	SFX
плести	verb	плетея	noun	rule238(verb + еj(а) -> noun)	SFX
строчить	verb	строчея	noun	rule238(verb + еj(а) -> noun)	SFX
послать	verb	послание	noun	rule239(verb + ниj(е) -> noun)	SFX
кушать	verb	кушанье	noun	rule239(verb + ниj(е) -> noun)	SFX
видеть	verb	видение	noun	rule239(verb + ниj(е) -> noun)	SFX
привидеться	verb	привидение	noun	rule239(verb + ниj(е) -> noun)	SFX
звать	verb	звание	noun	rule239(verb + ниj(е) -> noun)	SFX
назвать	verb	название	noun	rule239(verb + ниj(е) -> noun)	SFX
прозвать	verb	прозвание	noun	rule239(verb + ниj(е) -> noun)	SFX
расти	verb	растение	noun	rule239(verb + ниj(е) -> noun)	SFX
очертить	verb	очертание	noun	rule239(verb + ниj(е) -> noun)	SFX
одеть	verb	одеяние	noun	rule239(verb + ниj(е) -> noun)	SFX
наследовать	verb	наследие	noun	rule239(verb + ниj(е) -> noun)	SFX
препятствовать	verb	препятствие	noun	rule239(verb + ниj(е) -> noun)	SFX
известить	verb	известие	noun	rule239(verb + ниj(е) -> noun)	SFX
следовать	verb	следствие	noun	rule239(verb + ниj(е) -> noun)	SFX
последовать	verb	последствие	noun	rule239(verb + ниj(е) -> noun)	SFX
ставить	verb	ставня	noun	rule240(verb + н(я) -> noun)	SFX
пахать	verb	пашня	noun	rule240(verb + н(я) -> noun)	SFX
сходить	verb	сходня	noun	rule240(verb + н(я) -> noun)	SFX
ступать	verb	ступня	noun	rule240(verb + н(я) -> noun)	SFX
квасить	verb	квашня	noun	rule240(verb + н(я) -> noun)	SFX
градировать	verb	градирня	noun	rule240(verb + н(я) -> noun)	SFX
бить	verb	бойня	noun	rule240(verb + н(я) -> noun)	SFX
пить	verb	пильня	noun	rule240(verb + н(я) -> noun)	SFX
караулить	verb	караульня	noun	rule240(verb + н(я) -> noun)	SFX
печатать	verb	печатня	noun	rule240(verb + н(я) -> noun)	SFX
мотаться	verb	мотня	noun	rule240(verb + н(я) -> noun)	SFX
сводить	verb	сводня	noun	rule240(verb + н(я) -> noun)	SFX
размазать	verb	размазня	noun	rule240(verb + н(я) -> noun)	SFX
мыть	verb	мыльня	noun	rule241(verb + льн(я) -> noun)	SFX
мять	verb	мяльня	noun	rule241(verb + льн(я) -> noun)	SFX
прясть	verb	прядильня	noun	rule241(verb + льн(я) -> noun)	SFX
молиться	verb	молельня	noun	rule241(verb + льн(я) -> noun)	SFX
зимовать	verb	зимовище	noun	rule242(verb + ищ(е)/лищ(е)/бищ(е) -> noun)	SFX
прозвать	verb	прозвище	noun	rule242(verb + ищ(е)/лищ(е)/бищ(е) -> noun)	SFX
пристать	verb	пристанище	noun	rule242(verb + ищ(е)/лищ(е)/бищ(е) -> noun)	SFX
жить	verb	жилище	noun	rule242(verb + ищ(е)/лищ(е)/бищ(е) -> noun)	SFX
пасти	verb	пастбище	noun	rule242(verb + ищ(е)/лищ(е)/бищ(е) -> noun)	SFX
класть	verb	кладбище	noun	rule242(verb + ищ(е)/лищ(е)/бищ(е) -> noun)	SFX
варить	verb	варница	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
бить	verb	бойница	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
молоть	verb	мельница	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
скрести	verb	скребница	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
доить	verb	дойница	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
звонить	verb	звонница	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
возить	verb	возница	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
гостить	verb	гостиница	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
доить	verb	доильница	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
кропить	verb	кропильница	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
кадить	verb	кадильница	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
курить	verb	курильница	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
родить	verb	родильница	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
падать	verb	падалица	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
висеть	verb	виселица	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
варить	verb	варница	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
плевать	verb	плевальница	noun	rule243(verb + ниц(а)/льниц(а)/лиц(а) -> noun)	SFX
баловать	verb	баловень	noun	rule244(verb + ень -> noun)	SFX
сидеть	verb	сидень	noun	rule244(verb + ень -> noun)	SFX
оборотить	verb	оборотень	noun	rule244(verb + ень -> noun)	SFX
зудить	verb	зудень	noun	rule244(verb + ень -> noun)	SFX
ставить	verb	ставень	noun	rule244(verb + ень -> noun)	SFX
бить	verb	бивень	noun	rule244(verb + ень -> noun)	SFX
складывать	verb	складень	noun	rule244(verb + ень -> noun)	SFX
скрадывать	verb	скрадень	noun	rule244(verb + ень -> noun)	SFX
студить	verb	студень	noun	rule244(verb + ень -> noun)	SFX
лежать	verb	лежень	noun	rule244(verb + ень -> noun)	SFX
пролежать	verb	пролежень	noun	rule244(verb + ень -> noun)	SFX
плести	verb	плетень	noun	rule244(verb + ень -> noun)	SFX
цвести	verb	цветень	noun	rule244(verb + ень -> noun)	SFX
ткать	verb	ткань	noun	rule245(verb + нь -> noun)	SFX
рвать	verb	рвань	noun	rule245(verb + нь -> noun)	SFX
дать	verb	дань	noun	rule245(verb + нь -> noun)	SFX
драть	verb	дрань	noun	rule245(verb + нь -> noun)	SFX
клепать	verb	клёпань	noun	rule245(verb + нь -> noun)	SFX
ругать	verb	ругань	noun	rule245(verb + нь -> noun)	SFX
кипеть	verb	кипень	noun	rule245(verb + нь -> noun)	SFX
свежевать	verb	свежевьё	noun	rule246(verb + ьj(е) -> noun)	SFX
принимать	verb	приёмыш	noun	rule247(verb + |и|ш -> noun)	SFX
обирать	verb	оборыш	noun	rule247(verb + |и|ш -> noun)	SFX
класть	verb	кладево	noun	rule249(verb + ив(о) -> noun)	SFX
жать	verb	жниво	noun	rule249(verb + ив(о) -> noun)	SFX
печь	verb	печево	noun	rule249(verb + ив(о) -> noun)	SFX
топить	verb	топливо	noun	rule249(verb + ив(о) -> noun)	SFX
читать	verb	чтиво	noun	rule249(verb + ив(о) -> noun)	SFX
плавать	verb	плавки	noun	rule251(verb + к(и)/лк(и)/унк(и) -> noun)	SFX
подтягивать	verb	подтяжки	noun	rule251(verb + к(и)/лк(и)/унк(и) -> noun)	SFX
счесть	verb	чётки	noun	rule251(verb + к(и)/лк(и)/унк(и) -> noun)	SFX
ходить	verb	ходики	noun	rule251(verb + к(и)/лк(и)/унк(и) -> noun)	SFX
носить	verb	носилки	noun	rule251(verb + к(и)/лк(и)/унк(и) -> noun)	SFX
прыгать	verb	прыгалки	noun	rule251(verb + к(и)/лк(и)/унк(и) -> noun)	SFX
глядеть	verb	гляделки	noun	rule251(verb + к(и)/лк(и)/унк(и) -> noun)	SFX
бегать	verb	бегунки	noun	rule251(verb + к(и)/лк(и)/унк(и) -> noun)	SFX
ползать	verb	ползунки	noun	rule251(verb + к(и)/лк(и)/унк(и) -> noun)	SFX
ходить	verb	ходунки	noun	rule251(verb + к(и)/лк(и)/унк(и) -> noun)	SFX
пасти	verb	пастух	noun	rule254(verb + ух -> noun)	SFX
пить	verb	питух	noun	rule254(verb + ух -> noun)	SFX
петь	verb	петух	noun	rule254(verb + ух -> noun)	SFX
ходить	verb	ходатай	noun	rule254(verb + атай -> noun)	SFX
орать	verb	оратай	noun	rule254(verb + атай -> noun)	SFX
возглашать	verb	глашатай	noun	rule254(verb + атай -> noun)	SFX
водить	verb	вожатый	noun	rule254(verb + ат(ый) -> noun)	SFX
проводить	verb	провожатый	noun	rule254(verb + ат(ый) -> noun)	SFX
интервьюировать	verb	интервьюер	noun	rule254(verb + ер -> noun)	SFX
пробировать	verb	пробирер	noun	rule254(verb + ер -> noun)	SFX
плакать	verb	плакса	noun	rule254(verb + с(а) -> noun)	SFX
хныкать	verb	хныкса	noun	rule254(verb + с(а) -> noun)	SFX
кричать	verb	крикса	noun	rule254(verb + с(а) -> noun)	SFX
убить	verb	убийца	noun	rule254(verb + йц(а) -> noun)	SFX
пропиться	verb	пропойца	noun	rule254(verb + йц(а) -> noun)	SFX
вихлять	verb	вихляй	noun	rule254(verb + ай -> noun)	SFX
уродиться	verb	урожай	noun	rule254(verb + ай -> noun)	SFX
случиться	verb	случай	noun	rule254(verb + ай -> noun)	SFX
крякать	verb	кряква	noun	rule254(verb + в(а) -> noun)	SFX
квакать	verb	кваква	noun	rule254(verb + в(а) -> noun)	SFX
брить	verb	бритва	noun	rule254(verb + в(а) -> noun)	SFX
жрать	verb	жратва	noun	rule254(verb + в(а) -> noun)	SFX
пасти	verb	паства	noun	rule254(verb + в(а) -> noun)	SFX
плевать	verb	плевательница	noun	rule254(verb + тельниц(а) -> noun)	SFX
полоскать	verb	полоскательница	noun	rule254(verb + тельниц(а) -> noun)	SFX
доить	verb	доёнка	noun	rule254(verb + ёнк(а) -> noun)	SFX
поить	verb	поёнка	noun	rule254(verb + ёнк(а) -> noun)	SFX
снимать	verb	съёмцы	noun	rule254(verb + ц(ы) -> noun)	SFX
щипать	verb	щипцы	noun	rule254(verb + ц(ы) -> noun)	SFX
пялить	verb	пяльцы	noun	rule254(verb + ц(ы) -> noun)	SFX
схватить	verb	схватцы	noun	rule254(verb + ц(ы) -> noun)	SFX
быть	verb	быль	noun	rule254(verb + ль/оль -> noun)	SFX
падать	verb	падаль	noun	rule254(verb + ль/оль -> noun)	SFX
порасти	verb	поросль	noun	rule254(verb + ль/оль -> noun)	SFX
зарасти	verb	заросль	noun	rule254(verb + ль/оль -> noun)	SFX
опухать	verb	опухоль	noun	rule254(verb + ль/оль -> noun)	SFX
мариновать	verb	маринад	noun	rule254(verb + ад -> noun)	SFX
рафинировать	verb	рафинад	noun	rule254(verb + ад -> noun)	SFX
доить	verb	дояр	noun	rule255(verb + |а|р -> noun)	SFX
торговать	verb	торгаш	noun	rule255(verb + аш -> noun)	SFX
пасти	verb	пастырь	noun	rule255(verb + ырь -> noun)	SFX
доезжать	verb	доезжачий	noun	rule255(verb + ч(ий) -> noun)	SFX
командовать	verb	командир	noun	rule255(verb + ир -> noun)	SFX
судить	verb	судья	noun	rule255(verb + ьj(а) -> noun)	SFX
владеть	verb	владыка	noun	rule255(verb + ык(а) -> noun)	SFX
волочиться	verb	волокита	noun	rule255(verb + ит(а) -> noun)	SFX
обалдеть	verb	обалдуй	noun	rule255(verb + уй -> noun)	SFX
хапать	verb	хапуга	noun	rule255(verb + уг(а) -> noun)	SFX
торопиться	verb	торопыга	noun	rule255(verb + ыг(а) -> noun)	SFX
гулять	verb	гулёна	noun	rule255(verb + ён(а) -> noun)	SFX
бывать	verb	бывальщина	noun	rule255(verb + льщин(а) -> noun)	SFX
ступать	verb	ступень	noun	rule255(verb + ень -> noun)	SFX
купать	verb	купель	noun	rule255(verb + ель -> noun)	SFX
качать	verb	качели	noun	rule255(verb + ел(и) -> noun)	SFX
ходить	verb	ходули	noun	rule255(verb + ул(и) -> noun)	SFX
бегать	verb	бегаши	noun	rule255(verb + аш(и) -> noun)	SFX
дробить	verb	дробот	noun	rule255(verb + от -> noun)	SFX
щупать	verb	щупальце	noun	rule255(verb + льц(е) -> noun)	SFX
мести	verb	метла	noun	rule255(verb + л(а) -> noun)	SFX
фиксировать	verb	фиксаж	noun	rule255(verb + аж -> noun)	SFX
полировать	verb	политура	noun	rule255(verb + итур(а) -> noun)	SFX
чертить	verb	чертёж	noun	rule255(verb + ёж -> noun)	SFX
петь	verb	песня	noun	rule255(verb + снь/сн(я) -> noun)	SFX
петь	verb	песнь	noun	rule255(verb + снь/сн(я) -> noun)	SFX
дышать	verb	дыхание	noun	rule256(verb + ниj(е) -> noun)	SFX
умертвить	verb	умерщвление	noun	rule256(verb + ниj(е) -> noun)	SFX
прочесть	verb	прочтение	noun	rule256(verb + ниj(е) -> noun)	SFX
толочь	verb	толчение	noun	rule256(verb + ниj(е) -> noun)	SFX
тереть	verb	трение	noun	rule256(verb + ниj(е) -> noun)	SFX
съесть	verb	съедение	noun	rule256(verb + ниj(е) -> noun)	SFX
помянуть	verb	поминовение	noun	rule256(verb + ниj(е) -> noun)	SFX
читать	verb	чтение	noun	rule256(verb + ниj(е) -> noun)	SFX
волноваться	verb	волнение	noun	rule256(verb + ниj(е) -> noun)	SFX
омыть	verb	омовение	noun	rule256(verb + ниj(е) -> noun)	SFX
открыть	verb	откровение	noun	rule256(verb + ниj(е) -> noun)	SFX
забыть	verb	забвение	noun	rule256(verb + ниj(е) -> noun)	SFX
гнать	verb	гонение	noun	rule256(verb + ниj(е) -> noun)	SFX
отлыть	verb	отлытие	noun	rule256(verb + ниj(е) -> noun)	SFX
проклясть	verb	проклятие	noun	rule256(verb + ниj(е) -> noun)	SFX
гнуть	verb	гнутье	noun	rule256(verb + ниj(е) -> noun)	SFX
колоть	verb	колотье	noun	rule256(verb + ниj(е) -> noun)	SFX
сойтись	verb	соитие	noun	rule256(verb + ниj(е) -> noun)	SFX
преуспеть	verb	преуспеяние	noun	rule256(verb + ниj(е) -> noun)	SFX
окончить	verb	окончание	noun	rule256(verb + ниj(е) -> noun)	SFX
тщать	verb	тщание	noun	rule256(verb + ниj(е) -> noun)	SFX
раздумывать	verb	раздумье	noun	rule256(verb + ниj(е) -> noun)	SFX
жевать	verb	жвачка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
спать	verb	спячка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
молчать	verb	молчанка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
болтать	verb	болтанка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
гулять	verb	гулянка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
стоять	verb	стоянка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
пить	verb	пьянка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
драться	verb	драка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
ретушировать	verb	ретушёвка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
мыть	verb	мойка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
гнуть	verb	гибка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
вдеть	verb	вдёжка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
вылезть	verb	вылазка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
отомстить	verb	отместка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
поймать	verb	поимка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
следить	verb	слежка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
гладить	verb	глажка	noun	rule262(verb + к(а)/овк(а)/ёжк(а) -> noun)	SFX
транспонировать	verb	транспозиция	noun	rule263(verb + ациj(а) -> noun)	SFX
диффундировать	verb	диффузия	noun	rule263(verb + ациj(а) -> noun)	SFX
протежировать	verb	протекция	noun	rule263(verb + ациj(а) -> noun)	SFX
дифференцировать	verb	дифференциация	noun	rule263(verb + ациj(а) -> noun)	SFX
озонировать	verb	озонизация	noun	rule263(verb + ациj(а) -> noun)	SFX
силикатировать	verb	силикатизация	noun	rule263(verb + ациj(а) -> noun)	SFX
реконструировать	verb	реконструкция	noun	rule263(verb + ациj(а) -> noun)	SFX
сватать	verb	сватовство	noun	rule264(verb + ств(о) -> noun)	SFX
хвастаться	verb	хвастовство	noun	rule264(verb + ств(о) -> noun)	SFX
убить	verb	убийство	noun	rule264(verb + ств(о) -> noun)	SFX
праздновать	verb	празднество	noun	rule264(verb + ств(о) -> noun)	SFX
зазнаться	verb	зазнайство	noun	rule264(verb + ств(о) -> noun)	SFX
обжираться	verb	обжорство	noun	rule264(verb + ств(о) -> noun)	SFX
