word,accent,gram,infltype,label,forms
зашибить,6,"св@в:_буд._зашибУ,-ёт;_прош._зашИб,-ла,-Ивший;_прич.страд._зашИбленный$II",,,
обшибить,6,"св@в:_буд._обшибУ,-ёт;_прош._обшИб,-ла,-Ивший;_прич.страд._обшИбленный$II",,,
отшибить,6,"св@в:_буд._отшибУ,-ёт;_прош._отшИб,-ла,-Ивший;_прич.страд._отшИбленный$II",,,
перешибить,8,"св@в:_буд._перешибУ,-ёт;_прош._перешИб,-ла,-Ивший;_прич.страд._перешИбленный$II",,,
подшибить,7,"св@в:_буд._подшибУ,-ёт;_прош._подшИб,-ла,-Ивший;_прич.страд._подшИбленный$II",,,
пришибить,7,"св@в:_буд._пришибу,-ёт;_прош._пришИб,-ла,-Ивший;_прич.страд._пришИбленный$II",,,
прошибить,7,"св@в:_буд._прошибу,-ёт;_прош._прошИб,-ла,-Ивший;_прич.страд._прошИбленный$II",,,
расшибить,7,"св@в:_буд._расшибУ,-ёт;_прош._расшИб,-ла,-Ивший;_прич.страд._расшИбленный$II",,,
сшибить,5,"св@в:_буд._сшибУ,-ёт;_прош._сшИб,-ла,-Ивший;_прич.страд._сшИбленный$II",,,
ушибить,5,"св@в:_буд._ушибУ,-ёт;_прош._ушИб,-ла,-Ивший;_прич.страд._ушИбленный$II",,,
высыпать,2,св,6,,
всыпать,3,св,6,,
засыпать,4,св,6,,
досыпать,4,св,6,,
насыпать,4,св,6,,
обсыпать,4,св,6,,
осыпать,3,св,6,,
отсыпать,4,св,6,,
пересыпать,6,св,6,,
подсыпать,5,св,6,,
посыпать,4,св,6,,
присыпать,5,св,6,,
просыпать,5,св,6,,
рассыпать,5,св,6,,
ссыпать,3,св,6,,
усыпать,3,св,6,,
высыпаться,2,св,6,,
просыпаться,5,св,6,,
засыпаться,4,св,6,,
насыпаться,4,св,6,,
посыпаться,4,св,6,,
посыпаться,4,св,6,,
реветь,4,"нсвнп@в:_наст._ревУ,-ёт;_прош._ревЕл,-а",,,
зареветь,6,"свнп@в:_буд._заревУ,-ёт;_прош._заревЕл,-а",,,
прореветь,7,"св@в?:_буд._проревУ,-ёт;_прош._проревЕл,-а",,,
взреветь,6,"свнп@в:_буд._взревУ,-ёт;_прош._взревЕл,-а",,,
отреветь,6,"свнп@в:_буд._отревУ,-ёт;_прош._отревЕл,-а",,,
пореветь,6,"свнп@в:_буд._поревУ,-ёт;_прош._поревЕл,-а",,,
нареветься,6,"св@в:_буд._наревУсь,-ётся;_прош._-Елся,-Елась",,,
разреветься,7,"св@в:_буд._разревУсь,-ётся;_прош._-Елся,-Елась",,,
обреветься,6,"св@в:_буд._обревУсь,-ётся;_прош._-Елся,-Елась",,,
зашибиться,6,"св@в:_буд._зашибУсь,-ётся;_прош._зашИбся,-лась,-ившийся$II",,,
ошибиться,5,"св@в:_буд._ошибУсь,-ётся;_прош._ошИбся,-лась,-ившийся$II",,,
расшибиться,7,"св@в:_буд._расшибУсь,-ётся;_прош._расшИбся,-лась,-Ившийся$II",,,
сшибиться,5,"св@в:_буд._сшибУсь,-ётся;_прош._сшИбся,-лась,-ившийся$II",,,
ушибиться,5,"св@в:_буд._ушибУсь,-ётся;_прош._ушИбся,-лась,-ившийся$II",,,
заклясть,5,"св@в/с:_буд._заклянУ,-ёт;_прош._заклЯл,-А,-о,-и;_прич.страд._заклЯтый(_кф_заклЯт,-А,-о,-ы)$II(заклинАть)",,,
клясть,3,"нсв@в/с:_наст._клянУ,-ёт;_прош._клял,клЯлА,клЯло,клЯли;_прич.страд._клЯтый(_кф_клЯт,-А,-о,-ы)",,,
проклясть,6,"св@в/с""1"":_буд._проклянУ,-ёт;_прош._прОклял,-А,-о,-и;_прич.страд._проклЯтый(_кф_прОклят,-а//-а,-о,-ы)$II(проклинать)",,,
клясться,3,"нсв@в/с'':_наст._клянУсь,-ётся;_прош._клЯлся,клялАсь,клЯлОсь,клЯлИсь",,,
заклясться,5,"св@в/с'':_буд._заклянУсь,-ётся;_прош._заклЯлся,заклялАсь,заклЯлОсь,заклЯлИсь",,,
поклясться,5,"св@в/с'':_буд._поклянУсь,-ётся;_прош._поклЯлся,поклялАсь,поклЯлОсь,поклЯлИсь",,,
зиждиться,2,"нсв@а:_наст._зИждусь,-ется;_повел._-ись;_прош._зИждился,-ась",,,
зыбить,2,"нсв@а?(_употр.преимущ.наст._):_наст._зЫблю,-ет;_повел._-и;_прич.страд.наст._зЫблемый;_прош._зЫбил,-а",,,
зыбиться,2,"нсв@а(_употр.преимущ.наст._):_наст._зЫблюсь,-ется;_повел._-ись;_прош._зЫбился,-ась;_прич.прош._зЫбившийся",,,
езжай,4,_повел.от_нсвнп,1,,
поезжай,6,_повел.от_свнп,1,,
ступай,5,"(_взнач.""иди""_)_повел.от_нсвнп",1,,
полезай,6,_повелот_нсвнп,1,,
неймет,"5,5",_наст.,3,,
неймется,"5,5",_наст.,3,,
неможется,4,_наст.,3,,
узел,1,м,1,,
гидроузел,6.2,м,1,,
радиоузел,6.2,м,1,,
санузел,4,м,1,,
заем,"3,3",м,1,,
госзаем,"6.2,6",м,1,,
наем,"3,3",м,1,,
перенаем,"7,7",м,1,,
поднаем,"6,6",м,1,,
кочан,4,м,1,,
кочан,4,м,1,,
угол,1,м,1,,
угол,1,м,1,,
уголь,1,м,2,,
уголь,1,м,2,,
уголь,1,м,2,,
уголь,1,м,2,,
угорь,1,мо,2,,
угорь,1,м,2,,
заяц,2,мо,5,,
зверь,3,мо,2,,
лошадь,2,жо,8,,
двери,3,мн.м,2,,
дверь,3,ж,8,,
тысяча,2,ж,4,,
барышня,2,жо,2,,
боярышня,3,жо,2,,
деревня,4,ж,2,,
кухня,2,ж,2,,
кормокухня,7.2,ж,2,,
кочерга,7,ж,3,,
яйцо,4,с,5,,
кольцо,6,с,5,,
полукольцо,10,с,5,,
корчма,6,ж,1,,
гумно,5,с,1,,
масло,2,с,1,,
кружево,3,с,1,,
кружева,7,мн.с,1,,
плечо,5,с,4,,
плечи,3,мн._от_плечОс,4,,
ружье,"5,5",с,6,,
семья,5,ж,6,,
серьга,6,ж,3,,
серьга,6,ж,3,,
деньги,2,мн.ж,3,,
деньги,2,мн.ж,3,,
сумерки,2,мн.ж,3,,
хлопоты,3,мн.ж,1,,
овца,4,жо,5,,
судья,5,можо,6,,
госпожа,7,жо,4,,
сестра,6,жо,1,,
медсестра,9.2,жо,1,,
диетсестра,10.3,жо,1,,
шестерня,8,ж,2,,
кирка,5,ж,3,,
кирка,5,ж,3,,
тьма,4,ж,1,,
тьма,4,ж,1,,
вече,2,с,4,,
простыня,8,ж,2,,
пядень,4,ж,8,,
сажень,4,ж,8,,
свинья,6,жо,6,,
скамья,6,ж,6,,
скамья,6,ж,6,,
судьба,6,ж,1,,
земля,5,ж,2,,
земля,5,ж,2,,
год,2,м,1,,
год,2,м,1,,
полдни,2,мн.ж,2,,
ектенья,7,ж,6,,
епитимья,8,ж,6,,
паремья,7,ж,6,,
аллилуйя,6,ж,6,,
вайя,2,ж,6,,
папайя,4,ж,6,,
паранойя,6,ж,6,,
пирайя,4,жо,6,,
секвойя,5,ж,6,,
вайшья,2,можо,6,,
кшатрия,3,можо,7,,
пария,2,мо-жожо,7,,
зло,3,с,1,,
церковь,2,ж,8,,
бытие,5,с,7,,
инобытие,8,с,7,,
небытие,7,с,7,,
пакибытие,9.2,с,7,,
житие,5,с,7,,
питие,5,с,7,,
лития,5,ж,7,,
паремия,6,ж,7,,
забытье,"7,7",с,6,,
полузабытье,"11,11",с,6,,
цветок,5,м,3,,
небо,2,с,1,,
чудо,2,с,1,,
чудо,2,с,1,,
древо,3,с,1,,
заря,4,ж,2,,
заря,4,ж,2,,
колено,4,с,1,,
колено,4,с,1,,
колено,4,с,1,,
око,1,с,3,,
ухо,1,с,3,,
судно,2,с,1,,
полымя,2,"с@:_Т._пОлымем,_В.=И._;_другихформнет_",,,
порося,6,"со,_В.ед.=И.ед.,другихформнет(влит.языкеобычнотольковпоговорке:_незналабабагоря,купилабабапорося)",,,
ребенок,"4,4",мо,3,,
ребеночек,"4,4",мо,3,,
человек,6,мо,3,,
получеловек,10,мо,3,,
обезьяночеловек,14.6,мо,3,,
господь,5,мо,2,,
христос,6,мо,1,,
лжехристос,9.3,мо,1,,
гражданин,8,мо,1,,
согражданин,10,мо,1,,
негражданин,10,мо,1,,
барин,2,мо,1,,
барин,2,мо,1,,
тары-бары,7,"мн.,_косв.формнет_",,,
шуры-муры,7,"мн.,_косв.формнет_",,,
татарин,4,мо,1,,
хазарин,4,мо,1,,
цыган,4,мо,1,,
друг,3,мо,3,,
дядя,2,можо,2,,
дядя,2,можо,2,,
зять,2,мо,2,,
брат,3,мо,1,,
собрат,5,мо,1,,
зуб,2,м,1,,
дно,3,с,1,,
дно,3,с,1,,
звено,5,с,1,,
грозд,3,м,1,,
гроздь,3,ж,8,,
гроздь,3,ж,8,,
деверь,2,мо,2,,
дерево,2,с,1,,
держидерево,7.5,с,1,,
негной-дерево,9.5,с,1,,
брус,3,м,1,,
клин,3,м,1,,
клок,3,"м,",3,,
князь,3,мо,2,,
кол,2,м,1,,
колос,2,м,1,,
ком,2,м,1,,
копыл,4,"м,",1,,
крыло,5,с,1,,
авиакрыло,9,с,1,,
антикрыло,9,с,1,,
крыло,5,с,1,,
крюк,3,м,3,,
кум,2,мо,1,,
лист,2,м,1,,
лоскут,5,м,1,,
лоскут,5,м,1,,
лоскут,2,м,1,,
луб,2,м,1,,
муж,2,мо,4,,
обод,1,м,1,,
перо,4,с,1,,
повод,2,м,1,,
полено,4,с,1,,
полоз,2,м,1,,
помело,6,с,1,,
прут,3,м,1,,
сило,4,с,1,,
струп,4,м,1,,
стул,3,м,1,,
сук,2,м,3,,
сук,2,м,3,,
сын,2,мо,1,,
шило,2,с,1,,
шурин,2,мо,1,,
шурин,2,мо,1,,
хозяин,4,мо,1,,
домохозяин,8,мо,1,,
квартирохозяин,12.6,мо,1,,
сохозяин,6,мо,1,,
болгарин,5,мо,1,,
курица,2,жо,5,,
курица,2,жо,5,,
озеро,1,с,1,,
перед,"4,4",м,1,,
ставни,3,мн._от_стАвняж,2,,
раба,4,жо,1,,
снег,3,м,3,,
снег,3,м,3,,
сорвиголова,11.5,можо,1,,
сосед,4,мо,1,,
судия,5,можо,7,,
черт,"2,2",мо,1,,
бесенок,"4,4",мо,3,,
чертенок,"5,5",мо,3,,
вольный,2,п,1,,
полутяжелый,"8,8",п,1,,
сверхтяжелый,"9,9",п,1,,
садкий,2,п,3,,
сиверкий,2,п,3,,
хлипкий,3,п,3,,
искренний,1,п,2,,
неискренний,3,п,2,,
всякая,3,"мс,_склоняетсякак_жоед._от_всЯкий",,,
всякое,3,"мс,_склоняетсякак_сед._от_всякий",,,
всякий,3,"мс,_склоняетсякак_моед._отмс-п_всЯкий",,,
другой,5,момс-пп,3,,
жалюзи,6,"с//мн.неод.,",0,,
галифе,6,"с//мн.неод.,",0,,
знамя,3,с,8,,
вымя,2,с,8,,
семя,2,с,8,,
льносемя,6.4,с,8,,
стремя,4,с,8,,
я,1,с,0,,
горький,2,п,3,,
горький,2,п,3,,
большой,6,п,4,,
небольшой,8,п,4,,
веселый,"4,4",п,1,,
невеселый,"6,6",п,1,,
голодный,4,п,1,,
дорогой,6,п,3,,
недорогой,8,п,3,,
зеленый,"4,4",п,1,,
дешевый,"4,4",п,1,,
дешевый,"4,4",п,1,,
недешевый,"6,6",п,1,,
недешевый,"6,6",п,1,,
короткий,4,п,3,,
короткий,4,п,3,,
маленький,2,п,3,,
молодой,6,п,1,,
немолодой,8,п,1,,
развитой,7,п,1,,
неразвитой,9,п,1,,
соленый,"4,4",п,1,,
несоленый,"6,6",п,1,,
счастливый,7,п,1,,
несчастливый,9,п,1,,
холодный,4,п,1,,
холостой,7,п,1,,
среднетяжелый,"10.3,10",п,1,,
тяжелый,"4,4",п,1,,
нетяжёлый,"6,6",п,1,,
видный,2,п,1,,
больной,6,п,1,,
злой,3,п,1,,
господний,5,п,2,,
дикий,2,п,3,,
длинный,3,п,1,,
узкий,1,п,3,,
узкий,1,п,3,,
широкий,4,п,3,,
широкий,4,п,3,,
тесный,2,п,1,,
достойный,5,п,1,,
недостойный,7,п,1,,
древний,3,п,2,,
дурной,5,п,1,,
недурной,7,п,1,,
здоровый,5,п,1,,
далекий,"4,4",п,3,,
нелегкий,"4,4",п,3,,
неполный,4,п,1,,
неравный,4,п,1,,
нехитрый,4,п,1,,
острый,1,п,1,,
острый,1,п,1,,
поздний,2,п,2,,
полный,2,п,1,,
полный,2,п,1,,
полный,2,п,1,,
полубольной,10,п,1,,
полутемный,"6,6",п,1,,
пребольшой,9,п,4,,
равный,2,п,1,,
светлый,3,п,1,,
сильный,2,п,1,,
твердый,"3,3",п,1,,
искушенный,"6,6",п,1,,
легкий,"2,2",п,3,,
темный,"2,2",п,1,,
теплый,"2,2",п,1,,
черный,"2,2",п,1,,
удалой,5,п,1,,
удалый,3,п,1,,
хитрый,2,п,1,,
шустрый,2,п,1,,
шустрый,2,п,1,,
валкий,2,п,3,,
гулкий,2,п,3,,
жалкий,2,п,3,,
колкий,2,п,3,,
мылкий,2,п,3,,
пылкий,2,п,3,,
хлесткий,"3,3",п,3,,
худой,4,п,1,,
баба-яга,8,"жо,",1,,
виктория-регия,11.5,"ж,",7,,
дед-мороз,8,"мо,",1,,
диван-кровать,11,м<м,1,,
диван-кровать,11,ж,8,,
кресло-кровать,12,"с,_склоняютсяобечасти_(_косв.формыиопределенияизбегаются_)",,,
друг-приятель,9,"мо,_склоняютсяобечасти_",,,
житьё-бытьё,11,"с,_склоняютсяобечасти_(_как_с",6,,
